ID;Depth from;Depth to;Soil Type;Soil Description;USCS
BHD2151;0;0.4;TOPSOIL;TOPSOIL (dark brown slightly gravelly fine to coarse sand with frequent rootlets.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including gneiss, psammite and quartzite);
BHD2151;0.4;4.5;SAND SILTY;Brown silty fine to medium SAND;
BHD2151;4.5;8;GRAVEL SILTY SANDY COBBLY;Dense brown very sandy silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including gneiss, psammite and granite with cobbles.  Sand is fine to coarse. Cobbles are subrounded to rounded of psammite;
BHD2152;0;0.3;TOPSOIL;TOPSOIL (light brown gravelly silty fine to medium sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and quartzite);
BHD2152;0.3;0.8;SAND SILTY GRAVELLY;Brown gravelly silty fine SAND. Gravel is coarse subrounded to rounded of granite and quartzite;
BHD2152;0.8;3;SAND SILTY GRAVELLY;Brown slightly gravelly silty fine to medium SAND. Gravel is fine to medium subrounded to rounded of granite and quartzite;
BHD2152;3;6.5;SAND SILTY;Medium dense brown very silty fine to medium SAND;
BHD2152;6.5;15.5;SILT SANDY;Medium dense brown sandy SILT. Sand is fine to medium;
BHD2152;15.5;16.6;SAND SILTY GRAVELLY;Medium dense reddish brown gravelly silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of sandstone;
BHD2152;16.6;17.7;MUDSTONE;# Sandy MUDSTONE;
BHD2152;17.7;21.5;SANDSTONE;Medium strong locally strong thinly bedded locally cross bedded medium grained SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. Single fracture set: medium and closely spaced, subhorizontal, undulose & locally planar, rough;
BHD2153;0;0.6;TOPSOIL;TOPSOIL (brown slightly gravelly fine to coarse sand with many rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and schist);
BHD2153;0.6;3;SILT SANDY;Brown sandy SILT. Sand is fine to medium;
BHD2153;3;6.5;SAND SILTY;Brown silty and very silty fine to medium SAND;
BHD2153;6.5;8.5;SILT SANDY;Medium dense brown sandy SILT. Sand is fine to medium;
BHD2153;8.5;10;SAND SILTY GRAVELLY;Medium dense brown gravelly slightly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including schist, gneiss and granite;
BHD2154;0;1;TOPSOIL;TOPSOIL (brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including psammite, granite and schist);
BHD2154;1;3.5;SAND SILTY;Brown silty fine to coarse SAND;
BHD2154;3.5;10;SAND SILTY GRAVELLY COBBLY;Medium dense brown slightly gravelly silty fine to coarse SAND with cobbles. Gravel is fine subrounded to rounded of mixed lithologies including sandstone, schist and granite. Cobbles are subrounded to rounded of mixed lithologies including sandstone, schist and granite;
BHD2155;0;0.4;TOPSOIL;TOPSOIL (brown silty fine to medium sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of psammite, schist and psammite);
BHD2155;0.4;0.7;SAND and GRAVEL;Brown fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and quartzite;
BHD2155;0.7;4.8;SAND SILTY GRAVELLY;Brown slightly gravelly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and quartzite;
BHD2155;4.8;5.5;SAND SILTY GRAVELLY COBBLY;Very dense reddish brown very gravelly slightly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and quartzite. Cobbles are subrounded of granite and quartzite;
BHD2155;5.5;5.6;SILT SANDY GRAVELLY;Reddish brown gravelly sandy SILT. Sand is fine to coarse. Gravel is fine to coarse angular to subangular of sandstone. (WEATHERED SANDSTONE);
BHD2156;0;0.4;TOPSOIL;TOPSOIL (dark brown slightly silty fine to coarse sand with occasional rootlets);
BHD2156;0.4;2.6;SAND SILTY GRAVELLY;Dark brown gravelly very silty fine to coarse SAND. Gravel is fine to coarse subrounded to rounded of mixed lithologies including sandstone, schist and granite;
BHD2156;2.6;4.6;GRAVEL SILTY SANDY COBBLY;Very dense brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Sand is fine to coarse. Cobbles are subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2156;4.6;4.8;GRAVEL SILTY SANDY;Dark brown sandy silty fine to coarse angular to subangular GRAVEL of sandstone. Sand is fine to coarse;
BHD2156;4.8;5.2;COBBLES and BOULDERS;# Hard BOULDER;
BHD2156;5.2;11.25;SILTSTONE;"Medium strong locally weak medium bedded locally laminated and cross laminated greenish grey calcareous SILTSTONE interbedded with dark grey MUDSTONE. Partially weathered, evident as loss of strength and greenish brown smearing along fracture surfaces. Two discontinuity sets: No.1. very closely and closely spaced subhorizontal (0deg to 10deg) planar, smooth and rough; No.2. medium and widely spaced subvertical (85deg to 90deg) stepped and rough. Recovered non intact where discontinuities intersect";
BHD2157;0;0.3;TOPSOIL;TOPSOIL (brown gravelly silty fine to medium sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of psammite, schist and psammite);
BHD2157;0.3;0.7;SAND;Brown fine to medium SAND;
BHD2157;0.7;1.2;SAND SILTY GRAVELLY;Brown gravelly silty fine to coarse SAND with occasional pockets of peat. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD2157;1.2;2;SAND SILTY GRAVELLY;Very loose brown slightly gravelly silty fine to coarse SAND with occasional pockets of peat. Gravel is fine subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD2157;2;4.8;SAND SILTY GRAVELLY COBBLY;Very dense brown very gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subrounded to rounded of mixed lithologies including granite, gneiss and psammite. Cobbles are subangular to subrounded of psammite and gneiss;
BHD2157;4.8;5.1;SILT SANDY GRAVELLY;Reddish brown gravelly sandy SILT. Sand is fine to coarse. Gravel is fine to coarse angular to subangular of sandstone. (WEATHERED BEDROCK);
BHD2157;5.1;5.5;SANDSTONE;# SANDSTONE with mudstone plies;
BHD2157;5.5;11.1;SILTSTONE;Medium strong locally strong, medium bedded locally laminated and cross laminated greenish grey calcareous SILTSTONE interbedded with micaceous fine grained SANDSTONE. Partially weathered, evident as loss of strength and silty smearing along fracture surfaces. Discontinuities are bedding related closely spaced subhorizontal (0-10deg) undulating locally planar and rough     between 5.50m and 5.80m: no recovery     between 5.80m and 6.30m: recovered non intact;
BHD2158;0;0.35;TOPSOIL;TOPSOIL (brown silty fine to medium sand with frequent rootlets);
BHD2158;0.35;1.2;SAND SILTY GRAVELLY;Brown gravelly silty predominantly fine to coarse SAND. Gravel is fine to medium subrounded to rounded of mixed lithologies including quartzite, granite and gneiss;
BHD2158;1.2;3.2;SAND SILTY;Medium dense brown silty fine to medium SAND;
BHD2158;3.2;3.6;SAND SILTY GRAVELLY;Reddish brown gravelly silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of sandstone. (WEATHERED BEDROCK);
BHD2158;3.6;4;MUDSTONE;# Broken and weathered MUDSTONE;
BHD2158;4;5.3;SANDSTONE;0.40m recovery of weak locally very weak, greyish brown fine to medium grained SANDSTONE. Distinctly weathered evident as loss of strength and brownish orange staining throughout. Recovered non-intact with no discernible discontinuity sets;
BHD2158;5.3;6.45;SILTSTONE;Weak, locally medium strong and very weak medium bedded off-white and greenish light grey SILTSTONE with interbedded SANDSTONE. Distinctly weathered evident as loss of strength and local reduction to silty and clay at fracture surfaces. Where visible discontinuities are bedding related, closely and very closely spaced, subhorizontal planar, wavy and rough;
BHD2158;6.45;8.2;SANDSTONE;Medium strong locally strong, medium bedded brown and brownish dark grey medium grained SANDSTONE with local laminations of SILTSTONE. Partially weathered, evident as loss of strength and silty smearing at fracture surfaces. Discontinuities are bedding related closely spaced subhorizontal undulating locally planar and rough;
BHD2158;8.2;9.55;SANDSTONE;Medium strong thinly bedded brown and dark brown fine to medium grained SANDSTONE. Partially weathered, evident as slight loss of strength at fracture surfaces. Discontinuities are bedding related medium and closely spaced subhorizontal undulating and rough;
BHD2159;0;0.4;TOPSOIL;TOPSOIL (brown silty fine to medium sand with frequent rootlets);
BHD2159;0.4;1.7;SAND SILTY;Brown very silty fine to medium SAND;
BHD2159;1.7;2.6;GRAVEL SILTY SANDY COBBLY;Medium dense reddish brown very sandy silty fine to coarse angular to subangular GRAVEL of sandstone with cobbles. Sand is fine to coarse. Cobbles are subangular to subrounded of sandstone. (WEATHERED BEDROCK);
BHD2159;2.6;3.2;SANDSTONE;# SANDSTONE;
BHD2159;3.2;4.65;SANDSTONE;Medium strong, locally weak, grey and light grey fine to medium grained SANDSTONE. Distinctly weathered evident as loss of strength at fracture surfaces and brownish orange staining throughout between 3.55m to 4.40m. Where visible, discontinuities are bedding related, closely and very closely spaced, subhorizontal planar, undulating and rough;
BHD2159;4.65;7.75;SILTSTONE;Weak, locally medium strong and very weak medium bedded off-white and greenish light grey SILTSTONE.  Distinctly weathered evident as loss of strength and local reduction to clay at fracture surfaces. Two discontuity sets. No.1, bedding related, closely and very closely spaced, subhorizontal undulating and rough. No.2, medium spaced subvertical stepped and rough;
BHD2159;7.75;8.3;SANDSTONE;Medium strong thickly bedded brownish dark grey medium grained SANDSTONE. Partially weathered, evident as loss of strength at fracture surfaces. Discontinuities are bedding related closely spaced subhorizontal undulating locally planar and rough;
BHD2160;0;0.4;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to medium sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including mudstone, schist and sandstone);
BHD2160;0.4;1.2;GRAVEL SANDY CLAYEY;Reddish brown slightly clayey fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, schist and granite;
BHD2160;1.2;2.9;SAND SILTY GRAVELLY COBBLY;Medium dense brown very sandy very silty  fine to coarse subangular to subrounded GRAVEL of sandstone and psammite with cobbles. Sand is fine to coarse. Cobbles are of sandstone and psammite;
BHD2160;2.9;3.1;SANDSTONE;Reddish brown coarse grained SANDSTONE recovered as reddish brown silty fine to coarse angular to subangular gravel of sandstone;
BHD2160;3.1;3.5;SANDSTONE;# SANDSTONE with mudstone plies;
BHD2160;3.5;8.65;SILTSTONE;Weak pale grey locally dark grey thinly bedded locally cross bedded SILTSTONE. Partially weathered, evident as a local reduction to silt at fracture surfaces. 2 fracture sets: No.1 very close and closely spaced, subhorizontal, undulose, planar and smooth and rough. No.2 medium spaced 80deg to 85deg dipping undulose and stepped and rough;
BHD2161;0;0.4;TOPSOIL;# Sandy TOPSOIL;
BHD2161;0.4;1.2;SAND SILTY GRAVELLY;Brown very gravelly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and quartzite;
BHD2161;1.2;3.2;SAND SILTY GRAVELLY COBBLY;Medium dense brown to orange brown very gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, granite and quartzite. Cobbles are subrounded of granite;
BHD2161;3.2;3.85;CLAY SANDY GRAVELLY;Medium dense reddish brown gravelly sandy SILT of low plasticity with pockets of clay. Sand is fine to coarse. Gravel is fine to medium angular to subangular of sandstone;
BHD2161;3.85;4;SANDSTONE;Reddish brown and grey SANDSTONE recovered as gravelly silty fine to coarse sand;
BHD2161;4;4.1;SANDSTONE;# SANDSTONE;
BHD2161;4.1;4.8;SANDSTONE;Very weak mottled brown and light grey coarse grained SANDSTONE. Destructured evident as a total loss of strength and structure throughout . No discernable fracture sets;
BHD2161;4.8;7.05;SANDSTONE;Medium strong locally weak thinly bedded light grey fine grained SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. Single fracture set: No.1 very close and closely spaced subhorizontal, undulating and rough;
BHD2161;7.05;9.85;SANDSTONE;Medium strong locally weak thinly bedded light grey fine grained SANDSTONE. Unweathered. Single fracture set: No.1 very close and closely spaced subhorizontal, undulating and rough;
BHD2162;0;0.35;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to medium sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including mudstone, schist and sandstone);
BHD2162;0.35;2;GRAVEL SILTY SANDY;Brown very sandy silty fine to coarse subangular to subrounded GRAVEL of sandstone and psammite;
BHD2162;2;2.2;SAND;Very dense brown fine to coarse SAND;
BHD2162;2.2;2.4;SANDSTONE;Reddish brown coarse grained SANDSTONE recovered as reddish brown silty fine to coarse angular to subangular gravel of sandstone;
BHD2162;2.4;3.5;SANDSTONE;# SANDSTONE (decomposed to 3.25m);
BHD2162;3.5;14;SILTSTONE;Strong locally medium strong and weak pale greenish grey with pale grey bands, very thinly bedded calcareous SILTSTONE. Unweathered. Single fracture set: very close and closely spaced, subhorizontal, undulating, planar and rough.     between 3.50m and 4.15m: no recovery  between 4.15m and 4.28m:  recovered non intact;
BHD2163;0;0.4;TOPSOIL;# Sandy TOPSOIL;
BHD2163;0.4;2.5;SAND and GRAVEL;# Brown SAND and GRAVEL;
BHD2163;2.5;4;SANDSTONE;# SANDSTONE;
BHD2163;4;15.4;SILTSTONE;# SILTSTONE;
BHD2163A;0;0.35;TOPSOIL;# Sandy TOPSOIL;
BHD2163A;0.35;2.6;SAND and GRAVEL;# Brown SAND and GRAVEL;
BHD2163A;2.6;4.2;SANDSTONE;# SANDSTONE;
BHD2163A;4.2;15.5;SILTSTONE;# SILTSTONE;
BHD2164;0;0.3;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to medium sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including mudstone, schist and sandstone);
BHD2164;0.3;1.9;GRAVEL SILTY SANDY COBBLY;Reddish brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, schist and granite with cobbles. Cobbles are subrounded of mixed lithologies including sandstone, schist and granite;
BHD2164;1.9;2.2;SANDSTONE;Reddish brown coarse grained SANDSTONE recovered as reddish brown silty fine to coarse angular to subangular gravel of sandstone;
BHD2164;2.2;3.3;SANDSTONE;# Decomposed SANDSTONE;
BHD2164;3.3;3.6;SANDSTONE;# SANDSTONE;
BHD2164;3.6;14.1;SILTSTONE;Weak locally medium strong pale grey thinly bedded SILTSTONE. Partially weathered, evident as local penetrative orange staining (up to 1mm) at fracture surfaces. Staining becomes less below 4.05m. Single fracture set: very close and closely spaced, subhorizontal, stepped, undulose and rough;
BHD2165;0;0.3;TOPSOIL;# Sandy TOPSOIL;
BHD2165;0.3;2.4;SAND and GRAVEL;# Brown SAND and GRAVEL;
BHD2165;2.4;15;SILTSTONE;# SILTSTONE;
BHD2166;0;0.3;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to medium sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including mudstone, schist and sandstone);
BHD2166;0.3;1.7;SAND SILTY GRAVELLY;Brown silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of sandstone and psammite .;
BHD2166;1.7;3.4;GRAVEL SILTY SANDY COBBLY;Dense reddish brown very sandy silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including sandstone, schist and granite with cobbles. Cobbles are subrounded of mixed lithologies including sandstone, schist and granite;
BHD2166;3.4;3.7;SANDSTONE;Light greyish brown coarse grained SANDSTONE recovered as brown silty fine to coarse angular to subangular gravel of sandstone;
BHD2166;3.7;4;SANDSTONE;# SANDSTONE with mudstone ribs;
BHD2166;4;13.6;SILTSTONE;Weak pale grey locally dark grey thinly bedded SILTSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces and a local reduction to silt. Three fracture sets. No.1: very close and closely spaced, subhorizontal, undulating occasionally stepped and rough. No.2 widely spaced 25deg to 35deg dipping undulating and stepped and rough. No.3 widely spaced 65deg to 75deg undulating and rough;
BHD2167;0;0.3;TOPSOIL;TOPSOIL (dark brown gravelly silty fine to medium sand with rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, psammite and schist);
BHD2167;0.3;0.5;SAND CLAYEY GRAVELLY;Brown gravelly slightly clayey fine to coarse SAND.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2167;0.5;1;SAND;Brown fine to coarse SAND;
BHD2167;1;1.8;SAND SILTY GRAVELLY;Brown very gravelly very silty fine to coarse SAND.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2167;1.8;2.6;SILT SANDY GRAVELLY COBBLY;Very dense brown slightly gravelly sandy SILT with cobbles.  Sand is fine to coarse.  Gravel is fine to coarse angular to subangular of sandstone. Cobbles are angular to subangular of sandstone;
BHD2167;2.6;3;SANDSTONE;# SANDSTONE with mudstone bands;
BHD2167;3;9.5;SANDSTONE;Medium strong locally weak thinly bedded locally cross bedded pale grey locally dark grey fine grained micaceous SANDSTONE. Partially weathered, evident as a local reduction in strength and a local reduction to silt at fracture surfaces. Two fracture sets: No.1 close and very closely spaced, subhorizontal, undulating and rough. No.2 Single discontinuous, subvertical, stepped and rough;
BHD2168;0;0.3;TOPSOIL;TOPSOIL (brown silty fine to medium sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of psammite, schist and psammite);
BHD2168;0.3;1.1;SAND;Brown fine to medium SAND;
BHD2168;1.1;2;SAND SILTY GRAVELLY COBBLY;Brown very gravelly silty fine to coarse SAND with cobbles occasional pockets of peat. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite. Cobbles are  fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2168;2;3.8;SAND SILTY GRAVELLY COBBLY;Loose brown slightly gravelly silty fine to coarse SAND with cobbles occasional pockets of peat. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite. Cobbles are  fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite;
BHD2168;3.8;5.2;GRAVEL SILTY SANDY COBBLY;Very dense brown silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Cobbles are subangular to subrounded of mixed lithologies including granite, sandstone and psammite;
BHD2168;5.2;11;SANDSTONE;Medium strong pale greenish grey locally reddish brown locally weak thinly bedded locally cross bedded fine grained SANDSTONE. Distinctly weathered evident as an overall reduction in strength throughout. Two fracture set: No. 1 Very close and closely spaced, subhorizontal, undulating and rough, occasionally silt filled. No.2 medium spaced subvertical discontinuous undulating and rough.;
BHD2250;0;1.2;SAND SILTY GRAVELLY;Brown gravelly slightly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including gneiss, granite and psammite;
BHD2250;1.2;1.7;SAND GRAVELLY;Medium dense orange brown gravelly fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including gneiss, granite and hornfels;
BHD2250;1.7;2.45;GRAVEL SILTY SANDY;Medium dense brown very sandy very silty fine to coarse subangular to subrounded GRAVEL of mixed lithologies including gneiss, granite and psammite. Silt of low plasticity. Sand is fine to coarse;
BHD2250;2.45;4.5;CLAY SANDY GRAVELLY;Firm reddish brown slightly gravelly slightly sandy CLAY of low plasticity. Sand is fine to coarse. Gravel is fine to medium subangular to subrounded of sandstone;
BHD2250;4.5;5.7;GRAVEL SILTY SANDY COBBLY;Very dense mottled reddish brown very gravelly very silty fine to coarse SAND with cobbles. Gravel is fine to coarse angular to subangular of sandstone. Sand is fine to coarse. Cobbles are angular of sandstone. (WEATHERED SANDSTONE);
BHD2250;5.7;11.1;SANDSTONE;Weak locally medium strong pinkish brown thickly bedded coarse grained SANDSTONE. Partially weathered, evident as a reduction in strength at fracture surfaces. Two fracture sets: No.1 closely spaced and medium spaced, subhorizontal, undulose and stepped and rough. No.2 medium spaced, 60deg dipping, stepped and rough;
BHD2251;0;0.4;SAND GRAVELLY;Brown slightly gravelly fine to coarse SAND. Sand is fine to medium subrounded to rounded of mixed lithologies including granite, quartzite and psammite;
BHD2251;0.4;1.5;GRAVEL SILTY SANDY COBBLY;Reddish brown very sandy very silty fine to coarse angular to subangular GRAVEL of sandstone with cobbles. Sand is fine to coarse. Cobbles are angular to subangular of sandstone;
BHD2251;1.5;3;GRAVEL SILTY SANDY COBBLY;Dense brown sandy silty fine to coarse angular to subangular GRAVEL of sandstone with cobbles. Sand is fine to coarse. Cobbles are angular to subangular of sandstone. (WEATHERED BEDROCK);
BHD2251;3;3.2;SANDSTONE;# Weathered SANDSTONE;
BHD2251;3.2;9.1;SANDSTONE;Medium strong locally weak reddish brown thinly bedded medium grained micaceous SANDSTONE. Distinctly weathered in upper horizons with loss of strength. Partially weathered evident as a local reduction to silt at fracture surfaces. Two fracture sets: No.1 bedding related, closely and medium spaced, subhorizontal, planar, occasionally undulose and smooth and rough. No.2 joint related, widely spaced, discontinuous, subvertical planar and smooth    between 3.20m and 3.60m: no recovery    between 3.60m and 4.70m: recovered non intact;
BHD2252;0;0.4;TOPSOIL;# Sandy TOPSOIL;
BHD2252;0.4;2.4;SAND and GRAVEL;# Red SAND and GRAVEL;
BHD2252;2.4;4;SANDSTONE;# Weathered SANDSTONE;
BHD2252;4;12.4;SANDSTONE;# SANDSTONE;
BHD2253;0;0.5;SAND SILTY GRAVELLY;Brown gravelly silty fine to coarse SAND. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone, schist and granite;
BHD2253;0.5;2.2;CLAY SANDY GRAVELLY COBBLY;Very stiff reddish brown slightly gravelly sandy CLAY of low plasticity with cobbles. Sand is fine to coarse. Gravel is fine to medium subangular to subrounded of mixed lithologies including sandstone, schist and psammite. Cobbles are subrounded to rounded of psammite and gneiss;
BHD2253;2.2;3;SAND SILTY GRAVELLY;Reddish brown very gravelly very silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of sandstone;
BHD2253;3;3.2;SANDSTONE;# Sandstone OBSTRUCTION;
BHD2253;3.2;3.5;SANDSTONE;# Badly broken red SANDSTONE;
BHD2253;3.5;6.1;SANDSTONE;0.82m recovery of very weak pinkish brown coarse grained SANDSTONE. Recovered non-intact;
BHD2253;6.1;10.1;SANDSTONE;Weak locally medium strong locally light pinkish brown thickly bedded coarse grained SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. Single fracture set: Close and medium spaced, subhorizontal, stepped, occasionally undulose and rough;
BHD2254;0;0.35;TOPSOIL;# Sandy TOPSOIL;
BHD2254;0.35;2.8;SAND and GRAVEL;# Red SAND and GRAVEL;
BHD2254;2.8;12.2;SANDSTONE;# SANDSTONE;
BHD2255;0;0.4;TOPSOIL;TOPSOIL (brown gravelly silty fine to medium sand with frequent rootlets. Gravel is fine to medium subrounded to rounded of quartzite and gneiss);
BHD2255;0.4;1.7;SAND SILTY GRAVELLY;Brown gravelly very silty fine to coarse SAND. Silt is of low plasticity. Gravel is fine to medium subrounded to rounded of mixed lithologies including sandstone, schist and granite;
BHD2255;1.7;4;SAND SILTY GRAVELLY;Reddish brown gravelly very silty fine to coarse SAND. Gravel is fine to medium angular to subangular of sandstone;
BHD2255;4;4.5;SANDSTONE;# Sandstone OBSTRUCTION;
BHD2255;4.5;5;SANDSTONE;# Red SANDSTONE with broken bands;
BHD2255;5;10.8;SANDSTONE;Medium strong, locally weak pinkish grey thickly bedded coarse grained SANDSTONE. Unweathered. Single fracture set: close and medium spaced, subhorizontal, undulose and stepped and rough;
BHD2256;0;0.5;TOPSOIL;TOPSOIL (brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including sandstone schist and granite);
BHD2256;0.5;2.2;SAND SILTY GRAVELLY;Reddish brown locally mottled white gravelly very silty fine to coarse SAND. Gravel is fine to medium subangular to subrounded of sandstone;
BHD2256;2.2;3.2;SAND SILTY GRAVELLY COBBLY;Reddish brown gravelly silty fine to coarse SAND with cobbles. Gravel is fine to coarse subangular to subrounded of sandstone. Cobbles are subrounded of sandstone;
BHD2256;3.2;5.8;SAND SILTY GRAVELLY;Very dense reddish brown gravelly very silty fine to coarse SAND with pockets of silt of low plasticity. Gravel is fine to medium subangular to subrounded of sandstone;
BHD2256;5.8;6;SANDSTONE;# OBSTRUCTION (sandstone);
BHD2256;6;11.65;SANDSTONE;Medium strong locally weak pinkish brown thickly bedded locally cross bedded coarse grained SANDSTONE. Partially weathered, evident as a local reduction in strength at fracture surfaces. Single fracture set: closely and medium spaced, subhorizontal, undulose and rough;
BHD2257;0;0.35;TOPSOIL;# Sandy TOPSOIL;
BHD2257;0.35;1;SAND and GRAVEL;# Red SAND and GRAVEL;
BHD2257;1;5;SANDSTONE;# Weathered SANDSTONE;
BHD2257;5;12.35;SANDSTONE;# SANDSTONE;
BHD2258;0;0.5;TOPSOIL;TOPSOIL (brown gravelly silty fine to medium sand with occasional rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD2258;0.5;2.6;SAND SILTY GRAVELLY;Brown very gravelly very silty fine to coarse SAND. Gravel is fine to coarse angular to subangular of sandstone;
BHD2258;2.6;5.6;SANDSTONE;Medium strong locally weak brownish grey thinly bedded medium grained SANDSTONE. Distinctly weathered to destructed with loss of strength and structure, reduction to sandy gravel in places. Generally recovered non intact;
BHD2258;5.6;10.9;SANDSTONE;Medium strong locally weak brownish grey thinly bedded medium grained SANDSTONE. Partially weathered evident as local reduction to silt at fracture surfaces. Two fracture sets: No.1 close and medium spaced subhorizontal, undulating and rough. No.2 Widely spaced 90deg dipping, stepped and rough;
BHD2259;0;0.3;TOPSOIL;TOPSOIL (light brown gravelly silty fine to coarse sand with frequent rootlets. Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, gneiss and psammite);
BHD2259;0.3;1.2;GRAVEL SILTY SANDY COBBLY;Brownish orange very sandy very silty fine to coarse subrounded to rounded GRAVEL of mixed lithologies including granite, gneiss and psammite with cobbles. Sand is fine to coarse. Cobbles are subrounded to rounded of mixed lithologies including granite, gneiss and psammite;
BHD2259;1.2;6;GRAVEL SILTY SANDY COBBLY;Medium dense light brown very silty fine to coarse SAND and fine to coarse subangular to subrounded GRAVEL of mixed lithologies including gneiss, psammite and granite with cobbles. Cobbles are subrounded of gneiss;
BHD2259;6;11;SANDSTONE;Medium strong locally weak light brown thinly and thickly bedded medium grained SANDSTONE. Distinctly weathered evident as a local reduction to silt at fracture surfaces. Two fracture sets: No.1 very close and closely spaced, subhorizontal, undulating and rough. No.2 widely spaced, subvertical undulose and infilled with clay. Where fractures cross, core recovered non intact;
BHD2260;0;0.3;TOPSOIL;TOPSOIL (brown gravelly clayey fine to coarse sand with frequent rootlets.  Gravel is fine to coarse subangular and subrounded of mixed lithologies including granite, quartzite and gneiss);
BHD2260;0.3;1.5;SAND SILTY GRAVELLY;Dark brown locally mottled yellow very sandy silty fine to coarse subangular and subrounded GRAVEL of mixed lithologies including basalt, psammite and schist. Sand is fine to coarse;
BHD2260;1.5;2.7;SAND SILTY GRAVELLY;Reddish brown very gravelly silty fine to coarse SAND.  Gravel is fine to coarse subangular and subrounded of mixed lithologies including basalt, psammite and schist;
BHD2260;2.7;4.2;SAND SILTY GRAVELLY;Medium dense light brown locally mottled pale greenish grey gravelly silty fine to coarse SAND.  Gravel is fine to medium subangular and subrounded of mixed lithologies including basalt, psammite and schist;
BHD2260;4.2;7;SAND SILTY GRAVELLY COBBLY;Pale grey slightly gravelly very silty fine to coarse SAND.  Gravel is fine subangular and subrounded of mixed lithologies including granite, psammite and quartzite;
BHD2261;0;0.3;TOPSOIL;TOPSOIL (brown gravelly clayey fine to coarse sand with frequent rootlets.  Gravel is fine to coarse subangular to subrounded of mixed lithologies including granite, quartzite and gneiss);
BHD2261;0.3;1.2;SAND SILTY GRAVELLY;Orange brown gravelly slightly silty medium and coarse SAND.  Gravel is fine and medium subrounded to rounded of mixed lithologies including gneiss, psammite and quartzite;
